12993.67,28020.43,6.71,2000.78,24.45
14796.19,28040.96,7.78,1967.81,25.27
3940.11,28307.54,6.76,1888.46,25.02
13692.44,28134.25,6.37,1981.33,27.27
7444.48,27973.52,6.46,1982.81,24.63
10217.97,28246.52,6.37,2007.59,28.34
5764.67,28175.82,6.41,1900.3,24.58
7267.35,27967.07,6.4,1925.5,24.53
3665.75,28013.42,6.45,1895.78,25.66
15877.74,28165.32,6.33,1946.23,27.12
9514.61,28096.28,6.49125,1950.0675,25.51
