329.39,4927.76,0.54,2964.64,6.73
314.75,5085.79,0.6,3013.97,7.07
223.02,5027.27,0.61,2833.55,7.2
221.31,4994.52,0.6,2870.41,7.33
172.04,5041.83,0.69,2974.1,7.47
278.59,4961.78,0.55,3046.79,6.72
118.19,5023.06,0.72,2956.11,7.08
254.99,4915.28,0.71,2977.97,7.01
266.56,4937.29,0.6,2897.18,8.66
550.96,4997.68,0.62,2861.49,7
257.58125,4988.89875,0.6225,2939.48375,7.11125
