413.92,8109.62,1.04,4775.03,7.55
153.23,8083.14,0.6,5048.29,11.06
114.78,8298.32,0.6,4867.6,7.66
315.72,8118.24,0.59,4775.21,7.56
221.48,8197,0.59,4753.15,7.77
177.2,8119.73,0.63,4717.44,7.58
271.98,8117.19,0.59,4839.31,7.85
245.91,8160.25,0.63,4735.01,8.76
211.56,8144.7,0.61,4715.55,10.86
298.86,8101.93,0.61,4723.39,10.91
236.9925,8133.5825,0.6075,4773.2675,8.61875
