348.44,9627.97,0.61,5684.92,8.91
214.83,9758.37,1.00,5996.68,10.90
393.69,9563.31,0.60,5721.69,11.20
433.48,9605.62,0.58,5740.23,7.71
220.55,9726.00,0.60,5944.47,8.97
143.05,9692.00,0.66,5803.51,7.48
130.05,9658.94,0.65,5310.01,10.14
181.19,9686.64,0.61,5830.44,7.89
447.71,9749.52,1.03,5936.46,7.98
171.89,9730.74,0.65,5426.23,9.78
