217.93,1927.49,0.65,1029.01,7.81
202.7,1863.54,0.6,1037.62,6.48
130.4,1889.92,1.09,1035.83,8.01
353.42,1913.29,0.58,1095.31,6.52
461.14,1785.76,1.08,986.82,6.98
211.39,1919.74,0.59,1056.05,7.45
204.56,1854.78,0.96,1064.9,7.46
180.1,1817.55,0.58,1032.51,10
393.94,1830.34,0.58,1028.01,6.98
397.03,1773.7,0.6,956.74,9.87
270.13375,1859.365,0.705,1033.84375,7.635
