6643.66,14278.22,6.58,1221.16,33.43
4524.12,14226.2,6.29,1242.83,25.15
20584.04,14117.7,6.16,1206.09,25.88
10374.75,14086.8,6.38,1250.37,24.96
3019.02,14109.82,6.59,1263.43,24.95
20778.05,14055.65,6.37,1253.37,24.81
10276.82,14161.19,6.37,1236.64,24.69
11751.43,14371.49,6.2,1232.84,26.68
9332.98,14156.21,6.67,1200.73,24.91
6897.62,14189.66,6.45,1260.21,27.77
10048.1775,14165.725,6.40375,1237.93875,25.63875
