23785.83,117009.74,8,6777.93,25.82
7428.46,118507.01,6.46,6732.15,28.5
15140.49,115538.45,6.34,6419.69,26.06
24456.69,116088.62,8.83,7510.48,28.07
23413.31,117596.75,7.89,7054.15,26.32
19287.12,115799.31,8.7,6580.39,25.91
13300.64,118877.17,7.77,6788.68,26.06
12701.81,117122.18,6.46,6679.15,34.33
36353.74,117096.88,7.69,6698.78,29.87
15333.29,115697.99,6.42,6564.15,26.11
18427.3975,116864.81,7.42375,6734.4225,27.1125
