pdp_key,23785.833
pdp_tag,117009.744
pdp_challenge,8.001
pdp_prove,6777.933
pdp_verify,25.822
pdp_key,7428.462
pdp_tag,118507.005
pdp_challenge,6.459
pdp_prove,6732.148
pdp_verify,28.502
pdp_key,15140.493
pdp_tag,115538.446
pdp_challenge,6.342
pdp_prove,6419.688
pdp_verify,26.062
pdp_key,24456.692
pdp_tag,116088.616
pdp_challenge,8.832
pdp_prove,7510.478
pdp_verify,28.068
pdp_key,23413.312
pdp_tag,117596.747
pdp_challenge,7.895
pdp_prove,7054.152
pdp_verify,26.322
pdp_key,19287.121
pdp_tag,115799.314
pdp_challenge,8.701
pdp_prove,6580.390
pdp_verify,25.909
pdp_key,13300.639
pdp_tag,118877.170
pdp_challenge,7.773
pdp_prove,6788.680
pdp_verify,26.060
pdp_key,12701.809
pdp_tag,117122.176
pdp_challenge,6.458
pdp_prove,6679.154
pdp_verify,34.331
pdp_key,36353.743
pdp_tag,117096.885
pdp_challenge,7.692
pdp_prove,6698.785
pdp_verify,29.872
pdp_key,15333.292
pdp_tag,115697.987
pdp_challenge,6.420
pdp_prove,6564.153
pdp_verify,26.113
