pdp_key,16434.273
pdp_tag,30309.908
pdp_challenge,6.477
pdp_prove,1989.106
pdp_verify,30.111
pdp_key,10906.666
pdp_tag,30996.451
pdp_challenge,6.436
pdp_prove,2011.853
pdp_verify,24.992
pdp_key,6376.349
pdp_tag,30636.301
pdp_challenge,8.249
pdp_prove,2003.504
pdp_verify,25.150
pdp_key,1091.149
pdp_tag,28965.440
pdp_challenge,6.628
pdp_prove,1998.165
pdp_verify,28.018
pdp_key,22825.231
pdp_tag,29248.592
pdp_challenge,6.534
pdp_prove,2005.990
pdp_verify,24.395
pdp_key,14394.318
pdp_tag,28810.789
pdp_challenge,6.634
pdp_prove,1916.642
pdp_verify,27.141
pdp_key,2706.635
pdp_tag,29222.487
pdp_challenge,6.705
pdp_prove,2160.117
pdp_verify,25.165
pdp_key,15789.195
pdp_tag,28952.880
pdp_challenge,7.063
pdp_prove,1950.024
pdp_verify,25.066
pdp_key,11775.300
pdp_tag,30564.902
pdp_challenge,6.490
pdp_prove,2088.249
pdp_verify,25.161
pdp_key,3670.720
pdp_tag,30078.636
pdp_challenge,6.565
pdp_prove,1944.759
pdp_verify,25.390
