12946.12,175648.58,7.48,9499.56,27.15
6599.18,176924.37,7.22,9973.21,27.31
2145.7,173721.62,6.7,9625.29,25.84
23047.27,176567.91,6.46,9563.93,26.12
6293.83,175463.25,6.71,11118.9,30.81
9587.17,175328.73,6.67,10207.47,29.81
39239.27,175290.56,6.51,10064.95,26.23
7628.14,175855.17,6.37,10352.48,28.31
9688.85,176154.42,6.51,10524.44,26.43
5855.05,176053.68,6.57,9812.75,26.43
10205.70125,175795.2875,6.66875,10015.565,27.22375
