11941.16,59369.79,8.66,3554.48,27.46
10493.65,59477.18,6.43,3415.58,25.71
8993.19,58239.59,6.61,3475.89,25.23
26137.95,58097.8,6.43,3495.91,25.7
8592.51,60983.73,6.56,3408.54,24.88
4142.85,58918.68,6.93,3935.79,25.62
23152.33,57816.31,8.84,3460.62,25.31
44514.86,57837.53,6.72,3399.18,25.03
21207.77,59204.28,9.16,3604.37,25
7882.92,57977.95,6.52,3519.38,24.87
14800.185,58640.35,7.15875,3491.84625,25.31
